osm_id,osm_type,capacity,aeroway,building,amenity,layer,surface,railway,parking,public_transport,operator,name,longitude,latitude,geom_type
"2383900879",nodes,,,,parking,,,,,,,,106.8770977,47.9258686,POINT
"3902510762",nodes,,,,parking,,,,,,,,106.8791722,47.9263913,POINT
"3930906838",nodes,,,,parking,,,,,,,Авто машины зогсоол,106.8795856,47.9222758,POINT
"3902485927",nodes,,,,parking,,,,,,,,106.879442,47.9212864,POINT
"5119238579",nodes,,,,parking,,,,,,,,106.8799629,47.9265703,POINT
"2490837413",nodes,,,,parking,,,,surface,,,,106.9218369,47.9578065,POINT
"3900853474",nodes,,,,parking,,,,,,,,106.9339504,47.9291087,POINT
"3901610958",nodes,,,,parking,,,,,,,,106.9199737,47.9308366,POINT
"3911032705",nodes,,,,parking,,,,surface,,,,106.9279884,47.9264973,POINT
"3891251626",nodes,,,,parking,,,,,,,,106.9232266,47.9323903,POINT
"2496908753",nodes,,,,parking,,,,surface,,,,106.9250837,47.9207149,POINT
"5119427559",nodes,,,,parking,,,,,,,,106.8868853,47.9177935,POINT
"682258997",nodes,,,,bus_station,,,,,,,Вокзал,106.8850727,47.9090121,POINT
"1317293608",nodes,,,,parking,,,,,,,,106.9094134,47.911976,POINT
"2699995900",nodes,,,,parking,,,,,,,,106.9113257,47.910684,POINT
"2531826803",nodes,,,,parking,,,,surface,,,,106.9131363,47.923441,POINT
"2699995821",nodes,,,,parking,,,,,,,,106.912514,47.910114,POINT
"1243619141",nodes,,,,parking,,,,,,,,106.9118427,47.9118983,POINT
"2528805313",nodes,,,,parking,,,,surface,,,,106.937815,47.9253325,POINT
"3891284894",nodes,,,,parking,,,,,,,,106.9272412,47.9261493,POINT
"2511192187",nodes,,,,parking,,,,surface,,,,106.9166949,47.9262858,POINT
"3911053405",nodes,,,,parking,,,,,,,,106.9167706,47.9271861,POINT
"3911031309",nodes,,,,parking,,,,,,,,106.9288216,47.9272275,POINT
"3931655757",nodes,,,,parking,,,,,,,IT park,106.922851,47.9216405,POINT
"3930772179",nodes,,,,parking,,,,,,,Авто машины зогсоол,106.9136527,47.9260238,POINT
"1396114217",nodes,,,,parking,,,,,,,,106.9075292,47.9197007,POINT
"3902473981",nodes,,,,parking,,,,,,,,106.8839887,47.9261917,POINT
"3281425857",nodes,,,,parking,,,,,,,,106.8977748,47.9171936,POINT
"1054533390",nodes,,,,parking,,,,,,,,106.9052098,47.9120783,POINT
"3892273237",nodes,,,,parking,,,,,,,,106.9049257,47.9233406,POINT
"4005707183",nodes,,gate,,,,,,,,,,106.7627979,47.8522929,POINT
"3910450060",nodes,,,,bus_station,,,,,,,Зам гүүрийн авто базз,106.8975199,47.9484685,POINT
"8662472576",nodes,,,,bus_station,,,,,,,Хүчит шонхор автобусны буудал,106.9036877,47.9431646,POINT
"3918600559",nodes,,,,parking,,,,,,,зогсоол,106.9170188,47.9393516,POINT
"3918600562",nodes,,,,parking,,,,,,,зогсоол,106.9141665,47.9447463,POINT
"3918600561",nodes,,,,parking,,,,,,,зогсоол,106.9158406,47.9411942,POINT
"4005707589",nodes,,parking_position,,,,,,,,,,106.7611186,47.8525021,POINT
"243832497",nodes,,holding_position,,,,,,,,,,106.7818557,47.8331739,POINT
"9060112151",nodes,,holding_position,,,,,,,,,,106.7814435,47.834985,POINT
"9062434326",nodes,,holding_position,,,,,,,,,,106.7677453,47.8433008,POINT
"9060605439",nodes,,windsock,,,,,,,,,,106.7744499,47.8353625,POINT
"3900897081",nodes,,,,parking,,,,,,,зогсоол,107.0216297,47.9067922,POINT
"2306501969",nodes,,,,parking,,,,surface,,,,107.0541023,47.8647868,POINT
"2010678603",nodes,,,,bus_station,,,,,,,,106.9259396,47.89978,POINT
"8140942600",nodes,,,,parking,,,,,,,,106.9691563,47.9202644,POINT
"6586136785",nodes,,,,bus_station,,,,,,,Баянзүрх авто вокзал,106.9779678,47.913449,POINT
"1241686870",nodes,,,,parking,,,,,,,,106.9146502,47.9027001,POINT
"3913414773",nodes,,,,parking,,,,,,,,106.920319,47.9009816,POINT
"2499129705",nodes,,,,parking,,,,surface,,,,106.915251,47.8967331,POINT
"1772140661",nodes,,,,parking,,,,,,,,106.9172071,47.8999073,POINT
"8133144079",nodes,,,,parking,,,,surface,,,,106.9044694,47.9048232,POINT
"2499121160",nodes,,,,parking,,,,surface,,,,106.9074239,47.9040421,POINT
"1270396014",nodes,,,,parking,,,,,,,,106.9092328,47.9004753,POINT
"1254026940",nodes,,,,parking,,,,,,,,106.8672202,47.8989105,POINT
"1239632938",nodes,,,,bus_station,,,,,,,ТЗЦ III,106.8677587,47.8991733,POINT
"3894486603",nodes,,,,parking,,,,,,,,106.8038772,47.9097575,POINT
"7264027896",nodes,,,,parking,,,,,,,,106.8051875,47.9102674,POINT
"2380813571",nodes,,,,parking,,,,,,,,106.8565278,47.9199491,POINT
"2497037410",nodes,,,,parking,,,,surface,,,,106.8437568,47.9132964,POINT
"2496929437",nodes,,,yes,parking,,,,,,,,106.8486467,47.9147012,POINT
"8657735240",nodes,,,,parking,,,,surface,,,,106.9215166,47.957968,POINT
"9866867390",nodes,,windsock,,,,,,,,,,106.7524018,47.8504266,POINT
"8280963524",nodes,,parking_position,,,,,,,,,,106.7621461,47.8523707,POINT
"8280963525",nodes,,parking_position,,,,,,,,,,106.7604482,47.852952,POINT
"9062434325",nodes,,holding_position,,,,,,,,,,106.7566837,47.8516669,POINT
"2304796392",nodes,,,,bus_station,,,,,,,,106.9159878,47.8992412,POINT
"3913417458",nodes,,,,parking,,,,,,,,106.9177602,47.9009241,POINT
"3913416681",nodes,,,,parking,,,,,,,,106.9181572,47.9006507,POINT
"2499129698",nodes,,,,parking,,,,surface,,,,106.9162144,47.8962505,POINT
"1707910480",nodes,,,,parking,,,,surface,,,,106.9104071,47.8791584,POINT
"1607334136",nodes,"4",,,parking,,,,surface,,,,106.9088117,47.8876039,POINT
"1707910471",nodes,,,,parking,,,,,,,,106.9061201,47.8941465,POINT
"3910246988",nodes,,,,parking,,,,,,,Авто зогсоол,106.9130273,47.927557,POINT
"1055337704",nodes,,,,parking,,,,,,,,106.9064759,47.9163199,POINT
"1255473543",nodes,"25",,,parking,,,,,,,,106.9122947,47.9115616,POINT
"1707947180",nodes,,,,parking,,,,surface,,,,106.9157084,47.9139421,POINT
"3930759065",nodes,,,,parking,,,,,,,Авто машины зогсоол,106.9148497,47.9264471,POINT
"3900889780",nodes,,,,parking,,,,,,,зогсоол,107.0223174,47.9057304,POINT
"3894765379",nodes,,,,parking,,,,,,,Авто 3огсоол,106.8744505,47.9237328,POINT
"1707027529",nodes,,,,parking,,,,surface,,,,106.8875713,47.9245956,POINT
"2497025529",nodes,,,,parking,,,,,,,,106.905684,47.9248258,POINT
"8280963523",nodes,,parking_position,,,,,,,,,,106.7627496,47.8519855,POINT
"2321375424",nodes,,,,parking,,,,,,,,106.8760323,47.9218496,POINT
"3902487948",nodes,,,,parking,,,,,,,,106.8760181,47.9213396,POINT
"2495899332",nodes,,,,parking,,,,surface,,,,106.8861162,47.9217943,POINT
"2495899310",nodes,,,,parking,,,,surface,,,,106.8880609,47.9212866,POINT
"5119427553",nodes,,,,parking,,,,,,,,106.8887167,47.9174928,POINT
"2322020825",nodes,,,,parking,,,,,,,,106.8588195,47.9158029,POINT
"1055337412",nodes,,,,parking,,,,,,,,106.8951374,47.9156985,POINT
"2499135937",nodes,,,,parking,,,,,,,рокмон building,106.8916793,47.914514,POINT
"2499135936",nodes,,,,parking,,,,,,,рокмон building,106.8945476,47.9136933,POINT
"2629728205",nodes,,,,parking,,,,,,,,106.8994706,47.9179844,POINT
"1317293723",nodes,,,,parking,,,,,,,,106.9062492,47.9121239,POINT
"1251077689",nodes,,,,parking,,,,,,,борлуулалтын алба,106.9063046,47.9126498,POINT
"2321975167",nodes,,,,parking,,,,,,,,106.9032543,47.9095299,POINT
"2497037326",nodes,,,,parking,,,,surface,,,,106.8428762,47.9110946,POINT
"2497037329",nodes,,,,parking,,,,surface,,,,106.8434326,47.9115892,POINT
"1706888044",nodes,,,,bus_station,,,,,,,,106.8838204,47.8970079,POINT
"1254026911",nodes,,,,bus_station,,,,,,,,106.8557212,47.9046492,POINT
"3911032252",nodes,,,,parking,,,,,,,,106.9274466,47.928353,POINT
"3911029610",nodes,,,,parking,,,,,,,,106.9252543,47.9288666,POINT
"3911024554",nodes,,,,parking,,,,,,,,106.9251631,47.9306764,POINT
"3911013701",nodes,,,,parking,,,,,,,,106.9223495,47.9311364,POINT
"3894566063",nodes,,,,bus_station,,,,,,,Дүнжингарав зогсоол,106.9464579,47.9050242,POINT
"2528805504",nodes,,,,parking,,,,surface,,,,106.9408509,47.9261798,POINT
"2528805314",nodes,,,,parking,,,,surface,,,,106.9398088,47.925359,POINT
"2528805328",nodes,,,,parking,,,,surface,,,,106.9388464,47.9273179,POINT
"3913402369",nodes,,,,parking,,,,,,,,106.9561909,47.9180113,POINT
"2528805303",nodes,,,,parking,,,,surface,,,,106.9358639,47.924221,POINT
"2499147443",nodes,,,,parking,,,,surface,,,,106.9205234,47.902916,POINT
"2499129700",nodes,,,,parking,,,,surface,,,,106.9155215,47.8962359,POINT
"2499129699",nodes,,,,parking,,,,surface,,,,106.915696,47.8962637,POINT
"4656568289",nodes,,,,bus_station,,,,,,,Хүннү хороолол,106.9197156,47.8972975,POINT
"1193607633",nodes,,,,bus_station,,,,,station,,Төв цэнгэлдэх хүрээлэн,106.9104615,47.901687,POINT
"2530405228",nodes,,,,parking,,,,,,,,106.9255999,47.9263421,POINT
"1706888249",nodes,,,,parking,,,,surface,,,,106.9293322,47.9228699,POINT
"2511192183",nodes,,,,parking,,,,surface,,,,106.9171499,47.9262741,POINT
"3911033200",nodes,,,,parking,,,,,,,,106.9180928,47.9269489,POINT
"3911031323",nodes,,,,parking,,,,,,,,106.9280223,47.9266686,POINT
"8133221224",nodes,,,,parking,,,,,,,,106.9983199,47.9162935,POINT
"3913118523",nodes,,,,parking,,,,,,,,106.9405443,47.9108263,POINT
"1477522519",nodes,,,,parking,,,,,,,,106.9338325,47.9126976,POINT
"3912836053",nodes,,,,parking,,,,,,,,106.9464254,47.9155571,POINT
"3902568535",nodes,,,,parking,,,,,,,,106.9419671,47.910863,POINT
"3902916496",nodes,,,,parking,,,,,,,,106.9557447,47.9100097,POINT
"3913389125",nodes,,,,parking,,,,,,,,106.9586478,47.9184319,POINT
"3913389124",nodes,,,,parking,,,,,,,,106.9587712,47.9181227,POINT
"2497037419",nodes,,,,parking,,,,surface,,,,106.8469487,47.9137345,POINT
"2497037406",nodes,,,,parking,,,,surface,,,,106.8450031,47.913155,POINT
"2497037496",nodes,,,,parking,,,,surface,,,,106.8463971,47.9147813,POINT
"11251277309",nodes,,,,bus_station,,,,,,,Зорчигч Тээврийн Төв Bus Terminal,106.7980957,47.9105945,POINT
"3716293840",nodes,,,,parking,,,,,,,,106.9130288,47.9105463,POINT
"2321487782",nodes,,,,parking,,,,,,,Улаанбаатар зочид буудал зогсоол,106.9229467,47.9184835,POINT
"7042877650",nodes,,,,parking,,unpaved,,surface,,,,106.9173143,47.9146478,POINT
"2488978097",nodes,,,,parking,,,,surface,,,,106.9289629,47.9272428,POINT
"2496908757",nodes,,,,parking,,,,surface,,,,106.9218491,47.9218648,POINT
"1880908502",nodes,,,,parking,,,,,,,,106.9268044,47.921861,POINT
"3911029263",nodes,,,,parking,,,,,,,,106.9237442,47.9294058,POINT
"2498049524",nodes,,,,parking,,,,surface,,,,106.9248961,47.9159976,POINT
"8141510874",nodes,,,,parking,,,,,,,,106.9799441,47.9226317,POINT
"2528805301",nodes,,,,parking,,,,surface,,,,106.9365747,47.9241308,POINT
"3892904359",nodes,,,,parking,,,,,,,,106.9224899,47.9207371,POINT
"8752205035",nodes,,,,parking,,,,surface,,,,106.9229755,47.9207042,POINT
"8032903274",nodes,,,,parking,,,,surface,,,,106.9224405,47.9221971,POINT
"1707947294",nodes,,,,parking,,,,,,,,106.9180956,47.9134962,POINT
"1706887949",nodes,"3",,,parking,,,,surface,,,,106.9272669,47.9206626,POINT
"2514630755",nodes,,,,parking,,,,surface,,,,106.9241965,47.9209245,POINT
"1706887952",nodes,"4",,,parking,,,,surface,,,,106.9276479,47.9205259,POINT
"2499118248",nodes,,,,parking,,,,surface,,,,106.9276025,47.9214773,POINT
"3891262421",nodes,,,,parking,,,,,,,,106.9224287,47.9263735,POINT
"3891253402",nodes,,,,parking,,,,,,,,106.9249288,47.9310249,POINT
"3891250872",nodes,,,,parking,,,,,,,,106.9284213,47.9308799,POINT
"3911026186",nodes,,,,parking,,,,,,,,106.9267751,47.9307123,POINT
"2528805299",nodes,,,,parking,,,,surface,,,,106.9383832,47.9240405,POINT
"3901608221",nodes,,,,parking,,,,,,,,106.9230104,47.9299236,POINT
"3912827786",nodes,,,,parking,,,,,,,,106.9406853,47.9098019,POINT
"3913410102",nodes,,,,parking,,,,,,,,106.9390623,47.9088607,POINT
"3912834839",nodes,,,,parking,,,,,,,,106.9456798,47.9162592,POINT
"2496922711",nodes,,,,parking,,,,surface,,,,106.943098,47.9109342,POINT
"1268520486",nodes,,,,bus_station,,,,,,,Микро автобус,106.9473932,47.9086565,POINT
"3913012720",nodes,,,,parking,,,,,,,,106.9590744,47.9175768,POINT
"3902611307",nodes,,,,parking,,,,,,,Авто зогсоол,106.9335453,47.9148597,POINT
"2775316416",nodes,,,,parking,,,,,,,,106.8943547,47.8987216,POINT
"6544044085",nodes,,,,bus_station,,,,,,,Лавай автобуудал,106.8807646,47.8936535,POINT
"6469155585",nodes,,,,bus_station,,,,,,,Лавай авто буудал,106.8798655,47.8938433,POINT
"1255473505",nodes,,,,parking,,,,,,,,106.8851174,47.8945307,POINT
"2775316302",nodes,,,,parking,,,,,,,,106.8885284,47.8962731,POINT
"1091558973",nodes,,,,parking,,,,,,,,106.8838924,47.8938822,POINT
"2775316352",nodes,,,,parking,,,,,,,,106.8906953,47.8997857,POINT
"2010678576",nodes,,,,bus_station,,,,,,,,106.9267689,47.8995585,POINT
"1323210682",nodes,,,,parking,,,,,,,,106.8994905,47.8905155,POINT
"1323210683",nodes,,,,parking,,,,,,,,106.900011,47.8906488,POINT
"5093488523",nodes,,,,bus_station,,,,,station,,Зайсангийн автобусны эцсийн зогсоол,106.9119534,47.8770259,POINT
"2615897915",nodes,,,,parking,,,,,,,,106.938076,47.9288856,POINT
"3911031102",nodes,,,,parking,,,,,,,,106.926126,47.9288181,POINT
"3911031089",nodes,,,,parking,,,,,,,,106.9260509,47.9290895,POINT
"3911031306",nodes,,,,parking,,,,,,,,106.9275449,47.928473,POINT
"3911030167",nodes,,,,parking,,,,,,,,106.9273786,47.9287444,POINT
"2490654922",nodes,,,,parking,,,,surface,,,,106.9276741,47.9320103,POINT
"2490655044",nodes,,,,parking,,,,surface,,,,106.9261805,47.9332378,POINT
"2490654921",nodes,,,,parking,,,,surface,,,Зогсоол,106.9273629,47.9313913,POINT
"3911031848",nodes,,,,parking,,,,,,,,106.9279701,47.9282094,POINT
"3911032173",nodes,,,,parking,,,,,,,,106.928371,47.928234,POINT
"11265654337",nodes,,,,parking,,,,,,,,106.99107,47.8831714,POINT
"2496922734",nodes,,,,parking,,,,surface,,,,106.9441516,47.9152208,POINT
"2496922732",nodes,,,,parking,,,,surface,,,,106.9436335,47.9142896,POINT
"1477522490",nodes,,,,parking,,,,,,,,106.9381217,47.9082966,POINT
"281052182",nodes,,,,bus_station,,,,,,,,106.9235715,47.9045613,POINT
"1706887976",nodes,"4",,,parking,,,,surface,,,,106.9277873,47.9206393,POINT
"1706887914",nodes,,,,parking,,,,,,,,106.9299815,47.9215434,POINT
"2497037369",nodes,,,,parking,,,,surface,,,,106.852496,47.9123303,POINT
"2497037632",nodes,,,,parking,,,,surface,,,,106.8483858,47.9162352,POINT
"6897814333",nodes,,,,bus_station,,,,,,,Дэнж,106.8546564,47.9198138,POINT
"3896082857",nodes,,,,parking,,,,,,,,106.8510323,47.9134208,POINT
"2496929441",nodes,,,yes,parking,,,,,,,,106.8486134,47.9148399,POINT
"2497037325",nodes,,,,parking,,,,surface,,,,106.8511569,47.9103731,POINT
"3901498601",nodes,,,,bus_station,,,,,,,Гэмтэлийн эмнэлэг,106.8591389,47.9213963,POINT
"3838634972",nodes,,,,parking,,,,,,,American School Parking,106.9184309,47.8815718,POINT
"1400358994",nodes,,,,bus_station,,,,,station,,Зайсан,106.9118647,47.8770685,POINT
"3060739103",nodes,,,,parking,,,,,,,,106.9031608,47.8668594,POINT
"2497025543",nodes,,,,parking,,,,,,,,106.9048394,47.925599,POINT
"3892262857",nodes,,,,parking,,,,,,,машин зогсоол,106.9057927,47.9277407,POINT
"2495899315",nodes,,,,parking,,,,surface,,,,106.888742,47.9213698,POINT
"2495899322",nodes,,,,parking,,,,surface,,,,106.8892099,47.9215874,POINT
"5119427554",nodes,,,,parking,,,,,,,,106.8889075,47.917217,POINT
"2629728209",nodes,,,,parking,,,,,,,,106.8980222,47.9167477,POINT
"1091559013",nodes,,,,parking,,,,,,,Барс,106.8940241,47.9087776,POINT
"2499198570",nodes,,,,parking,,,,,,,Гандан,106.8948533,47.9220072,POINT
"2499135935",nodes,,,,parking,,,,,,,Рокмон building,106.8940278,47.9134771,POINT
"3913116757",nodes,,,,parking,,,,,,,,106.9433422,47.9118276,POINT
"3913404818",nodes,,,,parking,,,,,,,,106.9419035,47.9095475,POINT
"5119427558",nodes,,,,parking,,,,,,,,106.8872802,47.917039,POINT
"5119427561",nodes,,,,parking,,,,,,,,106.8884143,47.9184291,POINT
"5119427555",nodes,,,,parking,,,,,,,,106.8880608,47.9169254,POINT
"5119427557",nodes,,,,parking,,,,,,,,106.8869435,47.9170616,POINT
"5119427560",nodes,,,,parking,,,,,,,,106.8871119,47.9183377,POINT
"5119427556",nodes,,,,parking,,,,,,,,106.8882192,47.9167933,POINT
"1774294965",nodes,,,,parking,,,,,,,,106.8833147,47.9242687,POINT
"1774295091",nodes,,,,parking,,,,,,,,106.8832661,47.9252633,POINT
"3051210814",nodes,,,,parking,,,,,,,,106.9436128,47.9267388,POINT
"2528805326",nodes,,,,parking,,,,surface,,,,106.9368427,47.9259665,POINT
"2528805327",nodes,,,,parking,,,,surface,,,,106.9371186,47.9268205,POINT
"2488978073",nodes,,,,parking,,,,surface,,,,106.9272958,47.9266421,POINT
"3891286083",nodes,,,,parking,,,,,,,,106.9270975,47.9259221,POINT
"2488978074",nodes,,,,parking,,,,surface,,,,106.9258856,47.9263775,POINT
"1706888237",nodes,,,,parking,,,,surface,,,,106.9304695,47.9228124,POINT
"3900337979",nodes,,,,parking,,,,,,,Авто зогсоол,106.8892521,47.9102849,POINT
"1318935389",nodes,,,,parking,,,,,,,,106.9289805,47.916199,POINT
"3901168978",nodes,,,,parking,,,,,,,,106.9648416,47.9160558,POINT
"8678557531",nodes,,,,parking,,,,,,,,106.8819597,47.9184807,POINT
"3930915962",nodes,,,,parking,,,,,,,Авто машины зогсоол,106.8771059,47.9222335,POINT
"3930784044",nodes,,,,parking,,,,,,,Авто машины зогсоол,106.9126447,47.9274142,POINT
"1054533491",nodes,,,,parking,,,,,,,,106.9037853,47.9122625,POINT
"1054533360",nodes,,,,parking,,,,,,,,106.9029983,47.9116146,POINT
"3716293839",nodes,,,,parking,,,,,,,,106.9126667,47.9105167,POINT
"1252527715",nodes,,,,parking,,,,,,,,106.9054446,47.9170196,POINT
"1396114160",nodes,,,,parking,,,,,,,,106.9082767,47.9186631,POINT
"3811381424",nodes,,,,bus_station,,,,,station,,Мөнгөн завьяа,106.909502,47.9166417,POINT
"1772212140",nodes,,,,parking,,,,,,,,106.9172371,47.90149,POINT
"3913413549",nodes,,,,parking,,,,,,,,106.9206677,47.9000969,POINT
"2268085848",nodes,,,,parking,,,,,,,,106.9278262,47.9039822,POINT
"1772497733",nodes,,,,parking,,,,,,,,106.9083898,47.8998726,POINT
"1255473550",nodes,"30",,,parking,,,,surface,,,,106.9082755,47.8954779,POINT
"2499121176",nodes,,,,parking,,,,surface,,,,106.9018331,47.9043857,POINT
"3900889779",nodes,,,,parking,,,,,,,зогсоол,107.0228194,47.9073278,POINT
"5206639524",nodes,,,,bus_station,,,,,,,Зүүн аймгуудын авто вокзал,106.9783386,47.9128662,POINT
"8693242503",nodes,,,,parking,,,,,,,,106.9776337,47.9211228,POINT
"4845834522",nodes,,,,bus_station,,,,,station,,120 мянгат,106.9089911,47.9000625,POINT
"1193607644",nodes,,,,parking,,,,,,,,106.914207,47.902271,POINT
"3895331526",nodes,,,,parking,,,,,,,,106.850738,47.9130935,POINT
"3895331528",nodes,,,,parking,,,,,,,,106.8512946,47.9130003,POINT
"2497037405",nodes,,,,parking,,,,surface,,,,106.8461459,47.912857,POINT
"3902481910",nodes,,,,parking,,,,,,,,106.8420009,47.9126354,POINT
"3913320410",nodes,,,,parking,,,,,,,,106.9094935,47.9142439,POINT
"3913320409",nodes,,,,parking,,,,,,,,106.9081935,47.9141716,POINT
"2686377237",nodes,,,,parking,,,,,,,,106.9043656,47.9140713,POINT
"2321962182",nodes,,,,parking,,,,,,,,106.9078516,47.912295,POINT
"8141162480",nodes,,,,parking,,,,,,,,106.9778252,47.9164643,POINT
"1243619196",nodes,,,,parking,,,,,,,,106.9280901,47.9079593,POINT
"8060715578",nodes,,,,bus_station,,,,,,,Дүнжингарав,106.9488418,47.9049678,POINT
"3930759066",nodes,,,,parking,,,,,,,Авто машины зогсоол,106.9154505,47.9261673,POINT
"2497025544",nodes,,,,parking,,,,,,,,106.9090111,47.9258238,POINT
"3930781007",nodes,,,,parking,,,,,,,Байрны граж/ дулаан зогсоол,106.9125532,47.927297,POINT
"2304762174",nodes,,,,parking,,,,,,,,106.9185772,47.9008746,POINT
"3913414764",nodes,,,,parking,,,,,,,,106.9186668,47.9014239,POINT
"2496915278",nodes,,,,parking,,,,surface,,,,106.9280772,47.9114628,POINT
"2304796410",nodes,,,,bus_station,,,,,,,,106.9148033,47.8993387,POINT
"2541224770",nodes,,,,parking,,,,,,,,106.9138362,47.9118393,POINT
"2942888061",nodes,,,,parking,,,,,,,,106.9120906,47.9172029,POINT
"845936568",ways_line,,taxiway,,,,,,,,,,106.759713303068,47.8515236770361,LINESTRING
"779360989",ways_line,,taxiway,,,,,,,,,,106.762891772052,47.8511211283308,LINESTRING
"845936596",ways_line,,taxiway,,,,,,,,,,106.769186413144,47.8439114976375,LINESTRING
"397784607",ways_line,,taxiway,,,,,,,,,,106.761970835776,47.8508756130261,LINESTRING
"845936583",ways_line,,taxiway,,,,,,,,,,106.765342622879,47.8488252365588,LINESTRING
"779360986",ways_line,,taxiway,,,,,,,,,,106.777568753991,47.8417081734843,LINESTRING
"845936582",ways_line,,taxiway,,,,,,,,,,106.765480021233,47.84880017297,LINESTRING
"845936588",ways_line,,taxiway,,,,,,,,,,106.778741679719,47.8370900086545,LINESTRING
"397784604",ways_line,,taxiway,,,,,,,,,,106.761627136719,47.8512702323254,LINESTRING
"845936569",ways_line,,taxiway,,,,,,,,,,106.760303093359,47.8510736108508,LINESTRING
"845936585",ways_line,,taxiway,,,,,,,,,,106.766814039071,47.8461937432472,LINESTRING
"397784603",ways_line,,taxiway,,,,,,,,,,106.761632268672,47.8506881006298,LINESTRING
"397784610",ways_line,,taxiway,,,,,,,,,,106.761020841382,47.8516976281025,LINESTRING
"397784612",ways_line,,taxiway,,,,,,,,,,106.75817520251,47.8528546088475,LINESTRING
"397784613",ways_line,,taxiway,,,,,,,,,,106.759292964008,47.8526828165146,LINESTRING
"845936566",ways_line,,taxiway,,,,,,,,,,106.759198676993,47.8520289096113,LINESTRING
"845936572",ways_line,,taxiway,,,,,,,,,,106.761520338645,47.8500869432007,LINESTRING
"845936563",ways_line,,taxiway,,,,,,,,,,106.760140524537,47.8520316283673,LINESTRING
"845936561",ways_line,,taxiway,,,,,,,,,,106.75920495728,47.8526341759913,LINESTRING
"397784609",ways_line,,taxiway,,,,,,,,,,106.758761151049,47.852634692795,LINESTRING
"845936576",ways_line,,taxiway,,,,,,,,,,106.762765088994,47.8491640272929,LINESTRING
"845936580",ways_line,,taxiway,,,,,,,,,,106.763726818637,47.8496350794311,LINESTRING
"397784602",ways_line,,taxiway,,,,,,,,,,106.757039288817,47.853007636928,LINESTRING
"906976392",ways_line,,taxiway,,,,,,,,,,106.775104673598,47.8444100673224,LINESTRING
"779360990",ways_line,,taxiway,,,,unpaved,,,,,,106.756386069628,47.8479262753835,LINESTRING
"845936577",ways_line,,taxiway,,,,,,,,,,106.764067491434,47.8500386708411,LINESTRING
"152509023",ways_line,,taxiway,,,,,,,,,,106.768050690953,47.8434540181867,LINESTRING
"217523034",ways_line,,taxiway,,,,,,,,,,106.767357436247,47.8467314186068,LINESTRING
"28902694",ways_line,,taxiway,,,,asphalt,,,,,,106.771193433779,47.8424962769444,LINESTRING
"845936575",ways_line,,taxiway,,,,,,,,,,106.763576484502,47.849736003549,LINESTRING
"845936587",ways_line,,taxiway,,,,asphalt,,,,,,106.77822585274,47.8371034766133,LINESTRING
"22731081",ways_line,,runway,,,,asphalt,,,,,,106.767403399988,47.8424129792211,LINESTRING
"845936589",ways_line,,taxiway,,,,,,,,,,106.779016254071,47.8371752084978,LINESTRING
"22731083",ways_line,,taxiway,,,,paved,,,,,,106.756970937561,47.8517287826938,LINESTRING
"397784615",ways_line,,taxiway,,,,,,,,,,106.762735579044,47.85068536204,LINESTRING
"845936570",ways_line,,taxiway,,,,,,,,,,106.761051347099,47.8510595929008,LINESTRING
"152508863",ways_line,,taxiway,,,,,,,,,,106.758573625835,47.8516997533259,LINESTRING
"779360985",ways_line,,taxiway,,,,,,,,,,106.775360732528,47.8415987836794,LINESTRING
"845936593",ways_line,,taxiway,,,,,,,,,,106.77385893195,47.8408204008313,LINESTRING
"845936564",ways_line,,taxiway,,,,,,,,,,106.760340815423,47.8518801900794,LINESTRING
"779360987",ways_line,,taxiway,,,,,,,,,,106.776473225642,47.8408092932548,LINESTRING
"845936592",ways_line,,taxiway,,,,,,,,,,106.774678412501,47.840190073734,LINESTRING
"845936594",ways_line,,taxiway,,,,,,,,,,106.772163026589,47.8420535076914,LINESTRING
"397784606",ways_line,,taxiway,,,,,,,,,,106.762324936992,47.8510763422792,LINESTRING
"845936567",ways_line,,taxiway,,,,,,,,,,106.758895562672,47.8517334564546,LINESTRING
"845936590",ways_line,,taxiway,,,,,,,,,,106.777914600015,47.8377158099267,LINESTRING
"28902693",ways_line,,runway,,,,ground,,,,,,106.758622308102,47.8428697571015,LINESTRING
"152509025",ways_line,,taxiway,,,,,,,,,,106.76510424457,47.848574818746,LINESTRING
"845936591",ways_line,,taxiway,,,,,,,,,,106.777987806628,47.8385005708825,LINESTRING
"845936584",ways_line,,taxiway,,,,,,,,,,106.764640247855,47.8478988979251,LINESTRING
"845936579",ways_line,,taxiway,,,,,,,,,,106.76446026966,47.8502925347334,LINESTRING
"397784611",ways_line,,taxiway,,,,,,,,,,106.756632908207,47.8527646787893,LINESTRING
"779360984",ways_line,,taxiway,,,,,,,,,,106.773771523311,47.8428772143105,LINESTRING
"152509024",ways_line,,taxiway,,,,asphalt,,,,,,106.777660600012,47.8363887125378,LINESTRING
"845936581",ways_line,,taxiway,,,,,,,,,,106.765683011512,47.8488894845915,LINESTRING
"845936578",ways_line,,taxiway,,,,,,,,,,106.764428348458,47.8501780498841,LINESTRING
"906976393",ways_line,,taxiway,,,,,,,,,,106.774871409867,47.8440045581601,LINESTRING
"779360988",ways_line,,taxiway,,,,,,,,,,106.778650528669,47.8377597496749,LINESTRING
"845936586",ways_line,,taxiway,,,,asphalt,,,,,,106.776360674328,47.8360120013718,LINESTRING
